campaign_id,ad_platform,ad_spend,ad_clicks,ad_impressions,ad_CTR,ad_conversion_rate,social_platform,social_engagements,social_reach,social_CTR,email_subject,email_recipients,email_opens,email_clicks,email_CTR,email_bounce_rate,email_unsub_rate,campaign_date,ad_CPC,email_open_rate,email_click_rate,year,month,quarter,year_month,total_engagements,ad_to_social_ratio,email_to_ad_ratio,campaign_effectiveness,month_year
CAMP-22,LinkedIn Ads,12627,85203,584117,4.983171715816014,8.3111670694816,TikTok,30386,376595,5.487314653851596,Promo Email 251,19482,57532,4289,6.825544501282601,4.995140190494086,4.324309959912252,2024-12-03 18:37:20.454370,0.1481990070772156,295.30848988810186,7.454981575471043,2024,12,4,2024-12,30386,2.8040215888896203,0.050338603100829785,6.1231385410887,2024-12
CAMP-68,Twitter Ads,16248,79775,392180,3.5321158158668693,7.65206223088096,Facebook,16094,248113,6.523326100264655,Promo Email 252,33471,29297,3986,14.59328725626718,6.488778447110856,4.212042480070538,2024-11-28 18:37:20.454370,0.2036728298339078,87.52950315198231,13.605488616581903,2024,11,4,2024-11,16094,4.9568162047968185,0.04996552804763397,8.458828021472218,2024-11
CAMP-69,Twitter Ads,6621,46625,454510,3.87519138326255,7.462162279652394,LinkedIn,90298,263911,3.64399035045416,Promo Email 253,48279,6949,4478,1.0445086408706614,9.124790430884786,3.2996643845544167,2025-02-09 18:37:20.454370,0.1420053619302949,14.393421570455065,64.44092675205066,2025,2,1,2025-02,90298,0.5163458769850938,0.09604289544235925,28.032125220935278,2025-02
CAMP-165,Google Ads,1700,38330,802151,1.7527838986906834,8.823828543560783,Facebook,26739,398111,2.551097583880221,Promo Email 254,55213,2225,1469,5.08206848156271,4.481333659874176,2.5611468365173984,2024-11-24 18:37:20.454370,0.0443516827550221,4.029848043033343,66.02247191011236,2024,11,4,2024-11,26739,1.4334866674146378,0.038325071745369164,27.700153208816218,2024-11
CAMP-49,Twitter Ads,16221,19620,554515,4.713726578396275,7.366453705904451,LinkedIn,17305,59026,5.628143305577024,Promo Email 255,14026,9804,4200,5.054592376795876,7.9415104570839326,3.635296948345195,2024-12-18 18:37:20.454370,0.8267584097859327,69.89875944674176,42.83965728274174,2024,12,4,2024-12,17305,1.1337763652123665,0.21406727828746178,20.23842387828869,2024-12
CAMP-141,LinkedIn Ads,19738,85338,634718,2.6955984339310017,2.702492271289901,TikTok,56777,381286,4.931605735624955,Promo Email 256,86184,14163,1380,9.685229728918705,3.049228017109246,0.1290482551507029,2024-07-02 18:37:20.454370,0.2312920387166326,16.43344472291841,9.74369836898962,2024,7,3,2024-07,56777,1.503038202088874,0.016170990648948884,6.185640598462635,2024-07
CAMP-162,Twitter Ads,11587,52034,401782,3.6887033883280194,7.202845760672066,LinkedIn,33030,43968,6.27689114437677,Promo Email 257,6435,13176,2967,2.0341052116500284,7.130732013774329,3.0029597014524514,2025-03-08 18:37:20.454370,0.2226813237498558,204.75524475524475,22.518214936247723,2025,3,1,2025-03,33030,1.5753557372085982,0.057020409732098244,11.996964334310526,2025-03
CAMP-109,LinkedIn Ads,7472,25666,13306,4.62812780796527,3.4231767272035167,LinkedIn,73413,172169,5.0013410829477545,Promo Email 258,9493,25692,1496,9.613888447743486,0.5150045002401628,4.252290061153259,2024-04-19 18:37:20.454370,0.2911244447907737,270.64152533445696,5.822824225439826,2024,4,2,2024-04,73413,0.34961110430032827,0.05828722823969454,5.217970357449838,2024-04
CAMP-86,Facebook Ads,636,73293,579110,4.8783818822799905,2.80065917830097,Twitter,93951,409548,2.082934202846986,Promo Email 259,73227,25222,1490,1.8780834894484817,8.77931852816103,1.848809447156299,2024-10-16 18:37:20.454370,0.0086774998976709,34.44357955398965,5.907541035603838,2024,10,4,2024-10,93951,0.7801194239550404,0.020329362967814117,4.451411239779628,2024-10
CAMP-53,Google Ads,17913,30234,25042,4.182701347323705,1.1935341325464597,TikTok,92609,146693,6.5557851234336235,Promo Email 260,60321,7946,3794,1.8768278875657995,0.7886060095673937,0.6306178467662924,2024-07-17 18:37:20.454370,0.5924786664020639,13.172858540143563,47.74729423609364,2024,7,3,2024-07,92609,0.32646934963124535,0.1254878613481511,22.320463635664655,2024-07
CAMP-123,Twitter Ads,15846,10445,409302,1.5847857842119473,7.568271513302928,Instagram,18416,77870,1.1814323568389435,Promo Email 261,3763,5225,2894,11.058658679232993,7.27116067024455,2.1622985237417103,2024-03-18 18:37:20.454370,1.517089516515079,138.8519798033484,55.38755980861245,2024,3,1,2024-03,18416,0.5671698523023457,0.277070368597415,22.98488936576025,2024-03
CAMP-87,LinkedIn Ads,19478,41285,673747,4.8360828311052035,7.254509138523207,Instagram,27404,19174,2.241627875694511,Promo Email 262,21389,58132,4225,5.1999600205755465,0.9394527979821968,3.662811800386684,2024-06-19 18:37:20.454370,0.4717936296475717,271.78456215811866,7.267941925273516,2024,6,2,2024-06,27404,1.5065318931542842,0.10233741068184571,5.030489982149321,2024-06
CAMP-179,TikTok Ads,1161,93049,945546,3.177785703093502,2.7277450379038903,TikTok,96158,387501,3.881264950205257,Promo Email 263,32498,67445,914,14.672632741849345,3.0293341442430326,0.6257759308162955,2024-09-02 18:37:20.454370,0.0124772969080806,207.53584835989903,1.3551782934242715,2024,9,3,2024-09,96158,0.9676677967511803,0.009822781545207365,2.6597865133593364,2024-09
CAMP-131,Google Ads,2972,70844,614712,4.660148134124603,7.619100658879482,Instagram,87976,362333,4.177323169460859,Promo Email 264,64755,16865,521,1.0416175783155466,5.223422833787255,1.109637945043161,2024-06-25 18:37:20.454370,0.0419513296821184,26.044320901860864,3.089238067002668,2024,6,2,2024-06,87976,0.8052650722924434,0.007354186663655355,3.8869366178767057,2024-06
CAMP-42,Facebook Ads,586,33555,183690,3.4129146264903243,9.219488389388754,TikTok,85466,41502,0.5995188130748853,Promo Email 265,36825,66292,1552,6.954046623910915,4.489417510808263,0.8230040494606297,2024-06-19 18:37:20.454370,0.017463865295783,180.01900882552613,2.3411573040487537,2024,6,2,2024-06,85466,0.3926122668663562,0.04625242139770526,2.1401929534890645,2024-06
CAMP-98,LinkedIn Ads,11204,28118,748410,1.6054709130538305,1.526275096170003,Instagram,13503,299818,5.57372271783611,Promo Email 266,17934,65357,4734,2.140471096273343,2.3224430887096004,4.005044002318602,2024-11-25 18:37:20.454370,0.3984636176114944,364.43069030891047,7.2432945208623405,2024,11,4,2024-11,13503,2.08235206991039,0.1683619034070702,5.051075897611918,2024-11
CAMP-160,Facebook Ads,6719,54319,150395,1.9131201682997985,2.710048064674362,Twitter,80152,38260,2.850447569765032,Promo Email 267,6574,16204,1460,5.594995017992575,3.671241661237755,0.4081738500171855,2024-11-11 18:37:20.454370,0.1236952079382904,246.48615759050804,9.0101209577882,2024,11,4,2024-11,80152,0.6776998702465316,0.026878256227102857,5.033118704534729,2024-11
CAMP-109,Facebook Ads,16822,46091,543307,2.7973117078044085,7.627477543829497,Instagram,84727,436714,3.141720516513896,Promo Email 268,39179,51075,3820,14.974225533831234,7.413210515579187,3.4642738603607217,2024-12-10 18:37:20.454370,0.3649736391052483,130.36320477806987,7.479197258932942,2024,12,4,2024-12,84727,0.5439942403248079,0.08287952094769044,4.7733885708686685,2024-12
CAMP-51,Twitter Ads,15249,73716,862858,3.971072723643422,3.1078133983172433,LinkedIn,73595,199681,5.760902038840148,Promo Email 269,2587,30402,1955,13.38821642020871,6.8579423795066585,1.8956389116906376,2024-04-11 18:37:20.454370,0.2068614683379456,1175.1836103594896,6.430497993553056,2024,4,2,2024-04,73595,1.0016441334329778,0.026520701068967388,5.491791626166293,2024-04
CAMP-85,Twitter Ads,7468,87538,566151,1.6581145015676413,6.434307755695309,TikTok,32032,181536,2.9653420462290394,Promo Email 270,43782,1695,4709,1.200703928403255,1.182238545757199,3.8033770901379818,2024-07-25 18:37:20.454370,0.0853115218533665,3.871454022200904,277.81710914454277,2024,7,3,2024-07,32032,2.73282967032967,0.053793780986542986,112.51388062215612,2024-07
CAMP-174,LinkedIn Ads,19657,9586,636311,2.9406827140575413,1.271060132405288,Facebook,96190,72805,0.8069616972159064,Promo Email 271,55412,54017,4051,8.66720973547241,7.59950034294242,4.825478752041785,2024-03-22 18:37:20.454370,2.0505946171500105,97.48249476647658,7.499490901012644,2024,3,1,2024-03,96190,0.099656928994698,0.4225954517003964,4.124089683787092,2024-03
CAMP-127,TikTok Ads,14096,38962,666643,1.7935624685243676,4.795923551483618,Facebook,36801,196991,1.646858508057277,Promo Email 272,61561,34512,3554,9.893423419954315,1.0039358713717694,0.6612719679737633,2025-01-06 18:37:20.454370,0.3617884092192392,56.06146748753269,10.297867408437645,2025,1,1,2025-01,36801,1.0587212304013478,0.09121708331194497,5.151273256349551,2025-01
CAMP-21,LinkedIn Ads,2200,58970,936783,4.097270082712026,7.521368508933055,TikTok,3485,260636,6.713370620523185,Promo Email 273,78224,11915,3533,3.5382520472768224,5.657800696447952,1.6404867012305466,2024-03-26 18:37:20.454370,0.0373071053077836,15.231898138678664,29.65169953839698,2024,3,1,2024-03,3485,16.921090387374463,0.05991181956927251,15.103872026329356,2024-03
CAMP-44,TikTok Ads,3200,86794,310143,2.3869676594629574,7.021882458910899,Twitter,99326,186541,0.957634855616342,Promo Email 274,5409,40034,4612,2.6040308142485284,2.9705961064008113,4.069614595822399,2024-07-17 18:37:20.454370,0.0368689079890315,740.1368090220003,11.520207823350152,2024,7,3,2024-07,99326,0.8738296115820631,0.05313731363919165,5.611463883863851,2024-07
CAMP-139,Facebook Ads,12321,43956,63780,0.4759418515791376,8.243184956420166,Instagram,57341,18194,2.8070528062921056,Promo Email 275,72319,22186,648,13.613526452650088,6.083056211818279,1.4041760916507648,2024-05-12 18:37:20.454370,0.2803030303030303,30.677968445360143,2.920760840169476,2024,5,2,2024-05,57341,0.7665719118955023,0.014742014742014743,2.153202733429163,2024-05
CAMP-103,Google Ads,18531,86155,810340,0.9136573552595284,8.835795202730104,Twitter,10467,158883,3.77066458583374,Promo Email 276,27751,29243,1041,14.547838401508962,2.982619761438567,1.1540909255256009,2024-06-27 18:37:20.454370,0.2150890836283442,105.37638283305108,3.5598262832130767,2024,6,2,2024-06,10467,8.231107289576766,0.012082873890081829,2.829227095613211,2024-06
CAMP-68,LinkedIn Ads,6020,31479,717944,0.3994128713361983,7.8452432619582035,Facebook,65130,335521,3.70632537770064,Promo Email 277,39174,32661,1982,14.882446431134806,9.857100711445394,4.144352091557962,2024-03-31 18:37:20.454370,0.1912386035134534,83.37417674988514,6.068399620342305,2024,3,1,2024-03,65130,0.4833256563795486,0.06296260999396423,3.6590813228479737,2024-03
CAMP-129,LinkedIn Ads,12010,64829,389422,2.546584435470194,6.8800835579197965,TikTok,46605,131864,0.5257396295789278,Promo Email 278,57572,61813,2834,11.9515457191522,3.4424177454115528,4.936703583629254,2024-08-15 18:37:20.454370,0.1852565981273812,107.36642812478289,4.584796078494815,2024,8,3,2024-08,46605,1.3910310052569468,0.04371500408767681,2.7556156509126626,2024-08
CAMP-92,TikTok Ads,4187,28478,900434,0.6210527570063131,0.8013636722522959,TikTok,33432,44723,3.7575577544736873,Promo Email 279,62416,2902,3091,10.12078000637623,2.798626038907712,2.8287148917250327,2024-12-04 18:37:20.454370,0.1470257742819018,4.649448859266855,106.51274982770502,2024,12,4,2024-12,33432,0.8518186168939937,0.10853992555656998,43.91868308452601,2024-12
CAMP-191,Facebook Ads,17480,54453,444441,0.6592858496171974,5.582183397389718,Twitter,85278,232408,2.99452097685316,Promo Email 280,13041,63690,116,5.51308865679847,3.145420263695787,1.4624388668333623,2024-08-19 18:37:20.454370,0.3210107799386627,488.38279273061886,0.1821322028575914,2024,8,3,2024-08,85278,0.6385351438823612,0.0021302774870071437,1.168994929084144,2024-08
CAMP-24,Facebook Ads,9337,50096,694312,4.711136474188048,0.8581283866911016,Twitter,76425,469451,6.818515680584621,Promo Email 281,24227,53051,3448,2.9852755287089106,9.016492143963308,2.0529732118402646,2024-11-25 18:37:20.454370,0.186382146279144,218.97469765138072,6.49940623173927,2024,11,4,2024-11,76425,0.6554923127248937,0.06882785052698819,6.058658139127509,2024-11
CAMP-125,TikTok Ads,15455,14131,101706,4.376009853662672,8.176644262602215,Instagram,35368,243113,1.534534045959894,Promo Email 282,36201,13775,2800,1.6452186908103597,6.544078872358775,0.933638604179684,2024-06-20 18:37:20.454370,1.0936947137499116,38.05143504323085,20.326678765880217,2024,6,2,2024-06,35368,0.39954195883284327,0.19814592031703349,9.903834676238857,2024-06
CAMP-141,Facebook Ads,11781,80172,694023,2.3152243243756936,3.546882982369597,LinkedIn,86586,77298,2.8020022789367176,Promo Email 283,37069,28682,519,10.552813293996634,7.441498925497376,3.833247666564687,2024-10-19 18:37:20.454370,0.1469465648854961,77.3746256980226,1.8094972456592984,2024,10,4,2024-10,86586,0.9259233594345506,0.0064735817991318665,2.258966879257443,2024-10
CAMP-111,Twitter Ads,14417,66082,123019,4.930446072166008,5.843079054120249,LinkedIn,25663,60238,3.2266296530838283,Promo Email 284,83190,15415,1774,11.878489520100697,9.22109984589633,3.8900226873315633,2024-05-08 18:37:20.454370,0.2181683363094337,18.529871378771485,11.50827116445021,2024,5,2,2024-05,25663,2.5749912325137356,0.026845434460216096,7.050431183355035,2024-05
CAMP-98,Google Ads,5257,36783,372852,0.1009139880362492,3.154730419529575,Instagram,36504,260425,3.0395079911561673,Promo Email 285,27370,1409,4035,12.483577960597213,9.162788606027572,4.388092862674222,2024-11-12 18:37:20.454370,0.1429192833645977,5.147972232371209,286.37331440738114,2024,11,4,2024-11,36504,1.0076429980276134,0.1096974145665117,115.49145235671018,2024-11
CAMP-139,LinkedIn Ads,13545,17718,717741,3.10849933573963,7.933751371612789,LinkedIn,55282,106433,4.827900379737106,Promo Email 286,96018,66408,1681,13.74959254790508,7.519985542497912,0.230352561623163,2024-07-16 18:37:20.454370,0.7644768032509313,69.16203211897769,2.531321527526804,2024,7,3,2024-07,55282,0.32050215259939946,0.0948752680889491,3.3934485256537426,2024-07
CAMP-179,Google Ads,9412,6687,180001,3.1204980691221635,8.921774003098074,Facebook,33091,108092,1.9008335740604976,Promo Email 287,12586,23120,824,13.258978672756417,2.3793320739925674,2.8537085739692585,2024-12-18 18:37:20.454370,1.4075071033348288,183.69617034800572,3.56401384083045,2024,12,4,2024-12,33091,0.202079115167266,0.12322416629280694,2.9320050292869784,2024-12
CAMP-17,LinkedIn Ads,5233,62890,796775,2.3414709737624526,4.287103695024108,LinkedIn,47763,265291,1.9369650932909468,Promo Email 288,51231,34612,3062,14.996248447742342,8.512046546412552,1.1498516282816036,2025-01-29 18:37:20.454370,0.0832087772300842,67.56065663367883,8.846642782849878,2025,1,1,2025-01,47763,1.3167095869187446,0.048688185721100334,4.822187933255972,2025-01
CAMP-99,Twitter Ads,7581,31580,863605,2.045045067378035,8.697762738354395,Instagram,65986,230991,5.239871165255545,Promo Email 289,6322,2931,2553,4.038928159025144,2.4358723248151053,1.77032677591255,2024-04-04 18:37:20.454370,0.2400569981000633,46.3619107877254,87.1033776867963,2024,4,2,2024-04,65986,0.4785863668050799,0.08084230525649146,37.0268259445086,2024-04
CAMP-82,Facebook Ads,9190,98630,101260,2.3313773638549775,3.0372125708351576,LinkedIn,83948,493467,3.751888371408167,Promo Email 290,66294,62675,1536,11.567960420577052,7.557538733935104,3.946282514903887,2024-07-19 18:37:20.454370,0.0931765183007198,94.54098410112528,2.4507379337854007,2024,7,3,2024-07,83948,1.1748939819888502,0.015573354962993004,2.8052748940931034,2024-07
CAMP-104,TikTok Ads,2173,20627,171863,2.1333061367904347,5.579278769217476,TikTok,24227,301589,3.1985118943725177,Promo Email 291,80468,33124,4069,9.003662929434565,7.013229132176306,1.0409648965713314,2025-02-26 18:37:20.454370,0.1053473602559751,41.16418949147487,12.28414442700157,2025,2,1,2025-02,24227,0.8514054567218393,0.19726571968778786,6.513203180149514,2025-02
CAMP-152,Twitter Ads,14818,23669,685494,3.679413139663267,8.658233583467688,Twitter,57792,185875,1.5998198359021367,Promo Email 292,30299,61764,4277,4.288054420576945,7.709444076334243,3.2278745778473397,2024-09-22 18:37:20.454370,0.626050952722971,203.8483118254728,6.924745806618743,2024,9,3,2024-09,57792,0.40955495570321154,0.18070049431746166,4.353668215317119,2024-09
CAMP-19,Google Ads,11671,11251,703461,0.763241631369092,3.5958727548500087,Facebook,94489,193180,1.718926948929083,Promo Email 293,91715,32458,979,14.737627173160671,5.560513966781249,3.307374336995631,2024-12-16 18:37:20.454370,1.037330015109768,35.39006705555253,3.0162055579518143,2024,12,4,2024-12,94489,0.11907206129814052,0.08701448760110213,1.9511327972701782,2024-12
CAMP-165,TikTok Ads,14045,71194,594731,1.0684321808965378,9.563401518241816,TikTok,37600,107170,0.5685856393033535,Promo Email 294,71793,2195,3062,13.519522519226657,6.5678987313675865,4.7750601830212736,2024-08-11 18:37:20.454370,0.1972778604938618,3.0574011393868483,139.498861047836,2024,8,3,2024-08,37600,1.8934574468085106,0.04300924235188359,56.29064976519437,2024-08
CAMP-85,Facebook Ads,12303,59274,755471,0.9845393191228756,1.6578552669231446,TikTok,33885,396229,1.09427074760111,Promo Email 295,47501,50432,1555,2.363477192439688,9.556540764125426,3.898288549791792,2024-07-21 18:37:20.454370,0.207561494078348,106.17039641270708,3.083359771573604,2024,7,3,2024-07,33885,1.749269588313413,0.026234099267807134,1.8569869286466372,2024-07
CAMP-8,Twitter Ads,2794,44839,320674,1.3861058670941964,0.6736131623733093,Instagram,84246,348761,4.119451515486567,Promo Email 296,58134,44725,4779,0.8792959636895878,1.4603416446550417,4.037812221053098,2024-10-23 18:37:20.454370,0.0623118267579562,76.93432414765886,10.685299049748464,2024,10,4,2024-10,84246,0.5322389193552216,0.1065813242935837,5.925786834673614,2024-10
CAMP-28,TikTok Ads,4130,33054,441015,2.6737662520297585,9.08928584949281,Twitter,89226,214482,6.297175345054664,Promo Email 297,10777,1903,2994,10.480796053823816,3.43404911042539,2.704843670187678,2024-09-15 18:37:20.454370,0.1249470563320626,17.65797531780644,157.33053074093536,2024,9,3,2024-09,89226,0.37045255867123933,0.09057905245961155,65.62349477549947,2024-09
CAMP-5,Twitter Ads,15593,35403,661187,0.6449228619572718,1.1521623284047862,Twitter,95079,316646,2.3665709733486233,Promo Email 298,12249,39136,2869,9.25989411841976,6.307891624434633,1.0152259550956164,2024-11-30 18:37:20.454370,0.440442900319182,319.5036329496285,7.330846279640229,2024,11,4,2024-11,95079,0.37235351654939575,0.08103833008502104,3.8357866624478603,2024-11
CAMP-145,Twitter Ads,17030,34800,97143,4.35402954709987,9.922947361501173,Facebook,48097,118116,2.630356968324833,Promo Email 299,22390,11339,1234,14.069326549611617,9.658514236249149,2.185260492019923,2024-07-22 18:37:20.454370,0.489367816091954,50.64314426083073,10.882793897169062,2024,7,3,2024-07,48097,0.7235378505935921,0.03545977011494253,6.448433513495036,2024-07
CAMP-101,Facebook Ads,14953,93136,719013,1.5570715034115146,9.538270188801508,Instagram,7270,300899,1.2514364689748292,Promo Email 300,21369,66046,338,3.8930766638253624,1.4079572527947108,2.7924989102079203,2024-10-07 18:37:20.454370,0.1605501632021989,309.0738920866676,0.511764527753384,2024,10,4,2024-10,7270,12.811004126547456,0.0036291015289469162,1.0472582028172568,2024-10
CAMP-164,LinkedIn Ads,12674,67668,145771,0.8964361385966685,1.8016986453450463,Facebook,13403,140805,3.026101146446168,Promo Email 301,13881,48329,1861,1.723625244477312,0.7142176045358211,3.4242543333971907,2024-05-09 18:37:20.454370,0.1872968020334574,348.16655860528783,3.850690061867616,2024,5,2,2024-05,13403,5.048720435723346,0.027501921144410947,2.7170372102598974,2024-05
CAMP-118,TikTok Ads,3953,66888,507713,3.4105444170313923,5.607053944079375,LinkedIn,71843,272623,0.7419410797006396,Promo Email 302,10587,9730,577,4.258622339693804,1.029621185468116,3.077774647976444,2025-03-09 18:37:20.454370,0.059098792010525,91.9051667138944,5.93011305241521,2025,3,1,2025-03,71843,0.9310301629943071,0.00862636048319579,3.6177908699856935,2025-03
CAMP-147,Facebook Ads,5007,71145,901959,0.2866228729366644,2.256742825937871,TikTok,77952,76361,6.464404525702351,Promo Email 303,94800,52477,966,0.7744507874162201,0.9978540213813888,2.0304913616944935,2025-03-09 18:37:20.454370,0.0703773982711364,55.355485232067515,1.8408064485393605,2025,3,1,2025-03,77952,0.9126770320197044,0.013577904279991566,2.7616307990074485,2025-03
CAMP-64,Twitter Ads,11102,37942,773332,3.137845967883405,4.567474143786138,Facebook,35287,153376,4.875223762809436,Promo Email 304,75327,40732,1758,1.0204448922395202,9.124250648885342,1.400034224279623,2024-10-09 18:37:20.454370,0.292604501607717,54.073572556984885,4.316016890896592,2024,10,4,2024-10,35287,1.0752401734349761,0.04633387802435296,4.130327675566489,2024-10
CAMP-91,Facebook Ads,6128,14000,661673,3.5211723103148493,1.0835387279684103,TikTok,65134,429910,6.939867261055922,Promo Email 305,88911,26151,3624,13.765438185851014,7.351950125371335,0.9243311316980471,2024-10-12 18:37:20.454370,0.4377142857142857,29.412558626041772,13.857978662383848,2024,10,4,2024-10,65134,0.21494150520465502,0.25885714285714284,8.68150333636477,2024-10
CAMP-117,LinkedIn Ads,8828,80159,669958,1.1530910037949242,2.6272835840676003,Instagram,71876,125232,6.238350557410209,Promo Email 306,89147,40463,3369,5.6042404462772355,6.932510478864644,3.499842392734106,2024-10-22 18:37:20.454370,0.1101311144101099,45.38907646920256,8.326125101944987,2024,10,4,2024-10,71876,1.115240135789415,0.04202896742723836,5.547882509139535,2024-10
CAMP-98,TikTok Ads,16034,1981,112362,0.305623959873808,3.951091565789546,LinkedIn,1993,368730,3.5744388590379925,Promo Email 307,8833,56372,1456,6.45673051464037,5.46444179248719,3.2624535041311766,2024-07-19 18:37:20.454370,8.093891973750631,638.1976678365222,2.5828425459447955,2024,7,3,2024-07,1993,0.9939789262418465,0.734982332155477,2.1971558640514584,2024-07
CAMP-11,LinkedIn Ads,19889,33137,771805,1.881862258705303,4.66715125233752,Instagram,13853,82171,3.87795270247745,Promo Email 308,48013,14239,1291,0.7663889908025139,7.928549861235443,3.4681250822132528,2024-05-25 18:37:20.454370,0.60020520867912,29.65655135067586,9.066647938759743,2024,5,2,2024-05,13853,2.392045044394716,0.0389594712858738,5.3546036638587236,2024-05
CAMP-54,Google Ads,4052,1730,291951,0.5831117281854887,9.786214452984485,LinkedIn,38190,377295,1.73874430236176,Promo Email 309,64620,63794,3183,4.422565812491776,1.9786559312351129,1.925384518733695,2024-12-21 18:37:20.454370,2.3421965317919073,98.72175796966884,4.989497444900774,2024,12,4,2024-12,38190,0.04529981670594396,1.8398843930635838,2.6923557871244843,2024-12
CAMP-173,TikTok Ads,16902,20889,988927,0.6707414633993517,8.174723633997822,LinkedIn,65022,87296,3.5032557284571113,Promo Email 310,16754,48856,848,12.16852676425075,4.223441302990155,1.3857983305966508,2024-12-12 18:37:20.454370,0.8091339939681171,291.6079742151128,1.735713116096283,2024,12,4,2024-12,65022,0.32126049644735627,0.04059552874718751,1.946484403995452,2024-12
CAMP-47,LinkedIn Ads,2742,88159,725750,1.3458800340798365,7.505394470963488,TikTok,76868,141562,6.369681177703276,Promo Email 311,79113,2289,1573,9.424618915167429,5.155040382261263,3.8226345105365342,2024-08-13 18:37:20.454370,0.0311028936353633,2.893329794091995,68.71996505024029,2024,8,3,2024-08,76868,1.1468881719311026,0.01784276137433501,29.80265438363105,2024-08
CAMP-140,Twitter Ads,15165,83594,177298,1.5477928306711208,5.601892490048756,Instagram,59512,153324,0.8305472536328373,Promo Email 312,97631,19920,4157,11.429818715753022,1.5488902279288994,3.890872235771137,2024-11-13 18:37:20.454370,0.1814125415699691,20.403355491595907,20.86847389558233,2024,11,4,2024-11,59512,1.4046578841242103,0.049728449410244756,9.06089158352412,2024-11
CAMP-149,TikTok Ads,5597,46251,584838,2.696854671004961,8.479978725741262,Instagram,56130,499506,6.113119219489013,Promo Email 313,87784,38106,4978,6.984599241509883,4.485380238706411,2.332520232437519,2024-10-14 18:37:20.454370,0.1210135997059523,43.408821653148635,13.0635595444287,2024,10,4,2024-10,56130,0.8239978621058257,0.10763010529502065,7.868415984919672,2024-10
CAMP-139,TikTok Ads,9140,49020,474288,3.4241202389647647,3.723566938729255,Facebook,17609,138934,2.7161607106769634,Promo Email 314,36282,39140,2938,4.991073715394285,3.506766902994894,3.0983300153598887,2024-09-16 18:37:20.454370,0.1864545083639331,107.8771842787057,7.506387327542156,2024,9,3,2024-09,17609,2.783803736725538,0.05993472052223582,4.844639215909381,2024-09
CAMP-5,Facebook Ads,2448,67331,266702,3.004577610263906,7.234541571346503,Instagram,68753,242535,6.346832973126014,Promo Email 315,37737,44635,2740,7.50074635326137,0.8380303850378951,1.930246354735532,2024-08-20 18:37:20.454370,0.0363576955637076,118.27914248615416,6.138680407751764,2024,8,3,2024-08,68753,0.9793172661556586,0.04069447951166624,5.260895338117681,2024-08
CAMP-184,Twitter Ads,6118,80457,993812,0.8269656527186324,9.940947766092634,Facebook,37029,333103,6.61571939121965,Promo Email 316,98427,37567,4141,5.184530491883392,1.7989863259277348,3.5395412805870534,2024-09-06 18:37:20.454370,0.0760406179698472,38.16737277373078,11.02297228950941,2024,9,3,2024-09,37029,2.1728104998784734,0.051468486272170225,6.641994428985249,2024-09
CAMP-20,Google Ads,4736,3362,313257,0.9432215590178696,3.4889746348843884,Twitter,48391,404666,4.860621765512389,Promo Email 317,25124,58920,1291,12.665080901773988,7.758349820090982,4.195035823574569,2024-04-13 18:37:20.454370,1.408685306365259,234.5167966884254,2.1911065852002714,2024,4,2,2024-04,48391,0.06947572895786407,0.38399762046400954,2.617595631439186,2024-04
CAMP-169,LinkedIn Ads,2420,67081,840431,4.405969323985281,6.90316658139769,Twitter,4142,319166,4.818754612852406,Promo Email 318,71102,17857,740,4.816268876096263,0.6713601402941223,3.4723430589446824,2024-04-20 18:37:20.454370,0.0360757889715418,25.11462406120784,4.1440331522652185,2024,4,2,2024-04,4142,16.195316272332207,0.011031439602868174,4.425030441957394,2024-04
CAMP-46,Facebook Ads,11669,82072,712238,2.8359263438141573,8.520991209447633,Twitter,62674,259970,3.4429031951068105,Promo Email 319,3196,40351,577,10.066572786569717,9.375406341415433,2.6116548715509693,2025-01-11 18:37:20.454370,0.1421800370406472,1262.5469336670835,1.429952169710788,2025,1,1,2025-01,62674,1.3095063343651274,0.007030412320888976,2.4556297295606058,2025-01
CAMP-12,LinkedIn Ads,4688,75585,954847,4.362695381198676,9.200172041831388,Instagram,37301,325135,5.931011459534099,Promo Email 320,62527,38762,1545,2.4862422234881536,1.3210340082487555,2.3474240015126147,2025-02-11 18:37:20.454370,0.062022888139181,61.99241927487326,3.985862442598421,2025,2,1,2025-02,37301,2.026353180879869,0.020440563603889662,4.682457029259201,2025-02
CAMP-70,Google Ads,12707,54822,59219,1.9205779054673848,7.320360563930967,Instagram,92382,172999,6.750482929816341,Promo Email 321,97651,59143,3875,10.459564159156194,8.092761894932853,3.2473662897811475,2025-01-18 18:37:20.454370,0.2317865090657035,60.5656880113875,6.551916541264394,2025,1,1,2025-01,92382,0.5934272910307202,0.07068330232388458,5.222084867090875,2025-01
CAMP-17,Google Ads,738,89599,691546,3.110560036413487,3.1942752724627943,Facebook,14116,232449,5.538031702204275,Promo Email 322,86395,22034,2943,13.74284581820049,9.036857138962972,3.4310733688465187,2024-05-24 18:37:20.454370,0.0082366990703021,25.50379072863013,13.35663066170464,2024,5,2,2024-05,14116,6.3473363559081895,0.03284634873157066,7.937229786267185,2024-05
